"Date","Stream flow","Tested","Stages"
"1947-09-25",17,"A","Not a Flood Stage"
"1947-09-26",13,"A","Not a Flood Stage"
"1947-09-27",12,"A","Not a Flood Stage"
"1947-09-28",9.2,"A","Not a Flood Stage"
"1947-09-29",8.8,"A","Not a Flood Stage"
"1947-09-30",11,"A","Not a Flood Stage"
"1947-10-01",8.3,"A","Not a Flood Stage"
"1947-10-02",8.8,"A","Not a Flood Stage"
"1947-10-03",7,"A","Not a Flood Stage"
"1947-10-04",7,"A","Not a Flood Stage"
"1947-10-05",6.3,"A","Not a Flood Stage"
"1947-10-06",5.3,"A","Not a Flood Stage"
"1947-10-07",5.6,"A","Not a Flood Stage"
"1947-10-08",5.6,"A","Not a Flood Stage"
"1947-10-09",4.8,"A","Not a Flood Stage"
"1947-10-10",4.8,"A","Not a Flood Stage"
"1947-10-11",4.2,"A","Not a Flood Stage"
"1947-10-12",4,"A","Not a Flood Stage"
"1947-10-13",3.5,"A","Not a Flood Stage"
"1947-10-14",3.5,"A","Not a Flood Stage"
"1947-10-15",4,"A","Not a Flood Stage"
"1947-10-16",4,"A","Not a Flood Stage"
"1947-10-17",4,"A","Not a Flood Stage"
"1947-10-18",4.5,"A","Not a Flood Stage"
"1947-10-19",6.3,"A","Not a Flood Stage"
"1947-10-20",5.6,"A","Not a Flood Stage"
"1947-10-21",5.3,"A","Not a Flood Stage"
"1947-10-22",5.6,"A","Not a Flood Stage"
"1947-10-23",4.8,"A","Not a Flood Stage"
"1947-10-24",4.5,"A","Not a Flood Stage"
"1947-10-25",4,"A","Not a Flood Stage"
"1947-10-26",4,"A","Not a Flood Stage"
"1947-10-27",5.3,"A","Not a Flood Stage"
"1947-10-28",9.7,"A","Not a Flood Stage"
"1947-10-29",8.8,"A","Not a Flood Stage"
"1947-10-30",13,"A","Not a Flood Stage"
"1947-10-31",13,"A","Not a Flood Stage"
"1947-11-01",15,"A","Not a Flood Stage"
"1947-11-02",12,"A","Not a Flood Stage"
"1947-11-03",12,"A","Not a Flood Stage"
"1947-11-04",48,"A","Not a Flood Stage"
"1947-11-05",80,"A","Not a Flood Stage"
"1947-11-06",62,"A","Not a Flood Stage"
"1947-11-07",45,"A","Not a Flood Stage"
"1947-11-08",58,"A","Not a Flood Stage"
"1947-11-09",74,"A","Not a Flood Stage"
"1947-11-10",58,"A","Not a Flood Stage"
"1947-11-11",58,"A","Not a Flood Stage"
"1947-11-12",100,"A","Not a Flood Stage"
"1947-11-13",102,"A","Not a Flood Stage"
"1947-11-14",78,"A","Not a Flood Stage"
"1947-11-15",70,"A","Not a Flood Stage"
"1947-11-16",89,"A","Not a Flood Stage"
"1947-11-17",80,"A","Not a Flood Stage"
"1947-11-18",64,"A","Not a Flood Stage"
"1947-11-19",53,"A","Not a Flood Stage"
"1947-11-20",43,"A","Not a Flood Stage"
"1947-11-21",36,"A","Not a Flood Stage"
"1947-11-22",29,"A","Not a Flood Stage"
"1947-11-23",27,"A","Not a Flood Stage"
"1947-11-24",50,"A","Not a Flood Stage"
"1947-11-25",93,"A","Not a Flood Stage"
"1947-11-26",80,"A","Not a Flood Stage"
"1947-11-27",62,"A","Not a Flood Stage"
"1947-11-28",53,"A","Not a Flood Stage"
"1947-11-29",45,"A","Not a Flood Stage"
"1947-11-30",36,"A","Not a Flood Stage"
"1947-12-01",30,"A","Not a Flood Stage"
"1947-12-02",26,"A","Not a Flood Stage"
"1947-12-03",27,"A","Not a Flood Stage"
"1947-12-04",27,"A","Not a Flood Stage"
"1947-12-05",28,"A","Not a Flood Stage"
"1947-12-06",32,"A","Not a Flood Stage"
"1947-12-07",32,"A","Not a Flood Stage"
"1947-12-08",92,"A","Not a Flood Stage"
"1947-12-09",159,"A","Not a Flood Stage"
"1947-12-10",127,"A","Not a Flood Stage"
"1947-12-11",98,"A","Not a Flood Stage"
"1947-12-12",74,"A","Not a Flood Stage"
"1947-12-13",60,"A","Not a Flood Stage"
"1947-12-14",52,"A","Not a Flood Stage"
"1947-12-15",48,"A","Not a Flood Stage"
"1947-12-16",72,"A","Not a Flood Stage"
"1947-12-17",70,"A","Not a Flood Stage"
"1947-12-18",62,"A","Not a Flood Stage"
"1947-12-19",57,"A","Not a Flood Stage"
"1947-12-20",48,"A","Not a Flood Stage"
"1947-12-21",40,"A","Not a Flood Stage"
"1947-12-22",36,"A","Not a Flood Stage"
"1947-12-23",36,"A","Not a Flood Stage"
"1947-12-24",30,"A","Not a Flood Stage"
"1947-12-25",25,"A","Not a Flood Stage"
"1947-12-26",28,"A","Not a Flood Stage"
"1947-12-27",26,"A","Not a Flood Stage"
"1947-12-28",24,"A","Not a Flood Stage"
"1947-12-29",20,"A","Not a Flood Stage"
"1947-12-30",19,"A","Not a Flood Stage"
"1947-12-31",28,"A","Not a Flood Stage"
"1948-01-01",239,"A","Not a Flood Stage"
"1948-01-02",1170,"A","Not a Flood Stage"
"1948-01-03",711,"A","Not a Flood Stage"
"1948-01-04",370,"A","Not a Flood Stage"
"1948-01-05",254,"A","Not a Flood Stage"
"1948-01-06",175,"A","Not a Flood Stage"
"1948-01-07",120,"A","Not a Flood Stage"
"1948-01-08",90,"A","Not a Flood Stage"
"1948-01-09",149,"A","Not a Flood Stage"
"1948-01-10",214,"A","Not a Flood Stage"
"1948-01-11",163,"A","Not a Flood Stage"
"1948-01-12",149,"A","Not a Flood Stage"
"1948-01-13",179,"A","Not a Flood Stage"
"1948-01-14",133,"A","Not a Flood Stage"
"1948-01-15",82,"A","Not a Flood Stage"
"1948-01-16",88,"A","Not a Flood Stage"
"1948-01-17",78,"A","Not a Flood Stage"
"1948-01-18",78,"A","Not a Flood Stage"
"1948-01-19",70,"A","Not a Flood Stage"
"1948-01-20",70,"A","Not a Flood Stage"
"1948-01-21",66,"A","Not a Flood Stage"
"1948-01-22",66,"A","Not a Flood Stage"
"1948-01-23",54,"A","Not a Flood Stage"
"1948-01-24",39,"A","Not a Flood Stage"
"1948-01-25",40,"A","Not a Flood Stage"
"1948-01-26",38,"A","Not a Flood Stage"
"1948-01-27",36,"A","Not a Flood Stage"
"1948-01-28",34,"A","Not a Flood Stage"
"1948-01-29",33,"A","Not a Flood Stage"
"1948-01-30",32,"A","Not a Flood Stage"
"1948-01-31",30,"A","Not a Flood Stage"
"1948-02-01",30,"A","Not a Flood Stage"
"1948-02-02",30,"A","Not a Flood Stage"
"1948-02-03",30,"A","Not a Flood Stage"
"1948-02-04",30,"A","Not a Flood Stage"
"1948-02-05",34,"A","Not a Flood Stage"
"1948-02-06",34,"A","Not a Flood Stage"
"1948-02-07",34,"A","Not a Flood Stage"
"1948-02-08",48,"A","Not a Flood Stage"
"1948-02-09",50,"A","Not a Flood Stage"
"1948-02-10",60,"A","Not a Flood Stage"
"1948-02-11",65,"A","Not a Flood Stage"
"1948-02-12",100,"A","Not a Flood Stage"
"1948-02-13",350,"A","Not a Flood Stage"
"1948-02-14",1510,"A","Action Flood stage"
"1948-02-15",1030,"A","Not a Flood Stage"
"1948-02-16",459,"A","Not a Flood Stage"
"1948-02-17",370,"A","Not a Flood Stage"
"1948-02-18",405,"A","Not a Flood Stage"
"1948-02-19",325,"A","Not a Flood Stage"
"1948-02-20",258,"A","Not a Flood Stage"
"1948-02-21",171,"A","Not a Flood Stage"
"1948-02-22",126,"A","Not a Flood Stage"
"1948-02-23",99,"A","Not a Flood Stage"
"1948-02-24",86,"A","Not a Flood Stage"
"1948-02-25",90,"A","Not a Flood Stage"
"1948-02-26",324,"A","Not a Flood Stage"
"1948-02-27",426,"A","Not a Flood Stage"
"1948-02-28",330,"A","Not a Flood Stage"
"1948-02-29",250,"A","Not a Flood Stage"
"1948-03-01",175,"A","Not a Flood Stage"
"1948-03-02",167,"A","Not a Flood Stage"
"1948-03-03",202,"A","Not a Flood Stage"
"1948-03-04",190,"A","Not a Flood Stage"
"1948-03-05",142,"A","Not a Flood Stage"
"1948-03-06",117,"A","Not a Flood Stage"
"1948-03-07",142,"A","Not a Flood Stage"
"1948-03-08",152,"A","Not a Flood Stage"
"1948-03-09",126,"A","Not a Flood Stage"
"1948-03-10",107,"A","Not a Flood Stage"
"1948-03-11",92,"A","Not a Flood Stage"
"1948-03-12",78,"A","Not a Flood Stage"
"1948-03-13",66,"A","Not a Flood Stage"
"1948-03-14",62,"A","Not a Flood Stage"
"1948-03-15",57,"A","Not a Flood Stage"
"1948-03-16",67,"A","Not a Flood Stage"
"1948-03-17",69,"A","Not a Flood Stage"
"1948-03-18",64,"A","Not a Flood Stage"
"1948-03-19",73,"A","Not a Flood Stage"
"1948-03-20",139,"A","Not a Flood Stage"
"1948-03-21",136,"A","Not a Flood Stage"
"1948-03-22",120,"A","Not a Flood Stage"
"1948-03-23",154,"A","Not a Flood Stage"
"1948-03-24",470,"A","Not a Flood Stage"
"1948-03-25",385,"A","Not a Flood Stage"
"1948-03-26",250,"A","Not a Flood Stage"
"1948-03-27",226,"A","Not a Flood Stage"
"1948-03-28",222,"A","Not a Flood Stage"
"1948-03-29",175,"A","Not a Flood Stage"
"1948-03-30",139,"A","Not a Flood Stage"
"1948-03-31",126,"A","Not a Flood Stage"
"1948-04-01",139,"A","Not a Flood Stage"
"1948-04-02",222,"A","Not a Flood Stage"
"1948-04-03",234,"A","Not a Flood Stage"
"1948-04-04",175,"A","Not a Flood Stage"
"1948-04-05",139,"A","Not a Flood Stage"
"1948-04-06",130,"A","Not a Flood Stage"
"1948-04-07",107,"A","Not a Flood Stage"
"1948-04-08",94,"A","Not a Flood Stage"
"1948-04-09",84,"A","Not a Flood Stage"
"1948-04-10",72,"A","Not a Flood Stage"
"1948-04-11",69,"A","Not a Flood Stage"
"1948-04-12",1880,"A"," Minor Flood Stage"
"1948-04-13",2250,"A"," Minor Flood Stage"
"1948-04-14",1880,"A"," Minor Flood Stage"
"1948-04-15",1100,"A","Not a Flood Stage"
"1948-04-16",530,"A","Not a Flood Stage"
"1948-04-17",302,"A","Not a Flood Stage"
"1948-04-18",198,"A","Not a Flood Stage"
"1948-04-19",149,"A","Not a Flood Stage"
"1948-04-20",110,"A","Not a Flood Stage"
"1948-04-21",104,"A","Not a Flood Stage"
"1948-04-22",88,"A","Not a Flood Stage"
"1948-04-23",74,"A","Not a Flood Stage"
"1948-04-24",67,"A","Not a Flood Stage"
"1948-04-25",62,"A","Not a Flood Stage"
"1948-04-26",57,"A","Not a Flood Stage"
"1948-04-27",54,"A","Not a Flood Stage"
"1948-04-28",69,"A","Not a Flood Stage"
"1948-04-29",82,"A","Not a Flood Stage"
"1948-04-30",78,"A","Not a Flood Stage"
"1948-05-01",71,"A","Not a Flood Stage"
"1948-05-02",95,"A","Not a Flood Stage"
"1948-05-03",411,"A","Not a Flood Stage"
"1948-05-04",415,"A","Not a Flood Stage"
"1948-05-05",442,"A","Not a Flood Stage"
"1948-05-06",325,"A","Not a Flood Stage"
"1948-05-07",284,"A","Not a Flood Stage"
"1948-05-08",365,"A","Not a Flood Stage"
"1948-05-09",274,"A","Not a Flood Stage"
"1948-05-10",186,"A","Not a Flood Stage"
"1948-05-11",126,"A","Not a Flood Stage"
"1948-05-12",97,"A","Not a Flood Stage"
"1948-05-13",84,"A","Not a Flood Stage"
"1948-05-14",97,"A","Not a Flood Stage"
"1948-05-15",107,"A","Not a Flood Stage"
"1948-05-16",104,"A","Not a Flood Stage"
"1948-05-17",163,"A","Not a Flood Stage"
"1948-05-18",160,"A","Not a Flood Stage"
"1948-05-19",126,"A","Not a Flood Stage"
"1948-05-20",99,"A","Not a Flood Stage"
"1948-05-21",86,"A","Not a Flood Stage"
"1948-05-22",72,"A","Not a Flood Stage"
"1948-05-23",60,"A","Not a Flood Stage"
"1948-05-24",51,"A","Not a Flood Stage"
"1948-05-25",44,"A","Not a Flood Stage"
"1948-05-26",38,"A","Not a Flood Stage"
"1948-05-27",33,"A","Not a Flood Stage"
"1948-05-28",30,"A","Not a Flood Stage"
"1948-05-29",32,"A","Not a Flood Stage"
"1948-05-30",38,"A","Not a Flood Stage"
"1948-05-31",34,"A","Not a Flood Stage"
"1948-06-01",29,"A","Not a Flood Stage"
"1948-06-02",22,"A","Not a Flood Stage"
"1948-06-03",19,"A","Not a Flood Stage"
"1948-06-04",17,"A","Not a Flood Stage"
"1948-06-05",19,"A","Not a Flood Stage"
"1948-06-06",26,"A","Not a Flood Stage"
"1948-06-07",76,"A","Not a Flood Stage"
"1948-06-08",102,"A","Not a Flood Stage"
"1948-06-09",142,"A","Not a Flood Stage"
"1948-06-10",112,"A","Not a Flood Stage"
"1948-06-11",78,"A","Not a Flood Stage"
"1948-06-12",60,"A","Not a Flood Stage"
"1948-06-13",99,"A","Not a Flood Stage"
"1948-06-14",126,"A","Not a Flood Stage"
"1948-06-15",90,"A","Not a Flood Stage"
"1948-06-16",138,"A","Not a Flood Stage"
"1948-06-17",136,"A","Not a Flood Stage"
"1948-06-18",97,"A","Not a Flood Stage"
"1948-06-19",84,"A","Not a Flood Stage"
"1948-06-20",130,"A","Not a Flood Stage"
"1948-06-21",120,"A","Not a Flood Stage"
"1948-06-22",94,"A","Not a Flood Stage"
"1948-06-23",159,"A","Not a Flood Stage"
"1948-06-24",171,"A","Not a Flood Stage"
"1948-06-25",175,"A","Not a Flood Stage"
"1948-06-26",152,"A","Not a Flood Stage"
"1948-06-27",102,"A","Not a Flood Stage"
"1948-06-28",78,"A","Not a Flood Stage"
"1948-06-29",146,"A","Not a Flood Stage"
"1948-06-30",164,"A","Not a Flood Stage"
"1948-07-01",110,"A","Not a Flood Stage"
"1948-07-02",78,"A","Not a Flood Stage"
"1948-07-03",60,"A","Not a Flood Stage"
"1948-07-04",190,"A","Not a Flood Stage"
"1948-07-05",163,"A","Not a Flood Stage"
"1948-07-06",149,"A","Not a Flood Stage"
"1948-07-07",226,"A","Not a Flood Stage"
"1948-07-08",149,"A","Not a Flood Stage"
"1948-07-09",94,"A","Not a Flood Stage"
"1948-07-10",69,"A","Not a Flood Stage"
"1948-07-11",52,"A","Not a Flood Stage"
"1948-07-12",42,"A","Not a Flood Stage"
"1948-07-13",50,"A","Not a Flood Stage"
"1948-07-14",88,"A","Not a Flood Stage"
"1948-07-15",86,"A","Not a Flood Stage"
"1948-07-16",81,"A","Not a Flood Stage"
"1948-07-17",285,"A","Not a Flood Stage"
"1948-07-18",226,"A","Not a Flood Stage"
"1948-07-19",142,"A","Not a Flood Stage"
"1948-07-20",133,"A","Not a Flood Stage"
"1948-07-21",206,"A","Not a Flood Stage"
"1948-07-22",190,"A","Not a Flood Stage"
"1948-07-23",238,"A","Not a Flood Stage"
"1948-07-24",179,"A","Not a Flood Stage"
"1948-07-25",117,"A","Not a Flood Stage"
"1948-07-26",86,"A","Not a Flood Stage"
"1948-07-27",69,"A","Not a Flood Stage"
"1948-07-28",56,"A","Not a Flood Stage"
"1948-07-29",51,"A","Not a Flood Stage"
"1948-07-30",38,"A","Not a Flood Stage"
"1948-07-31",32,"A","Not a Flood Stage"
"1948-08-01",38,"A","Not a Flood Stage"
"1948-08-02",27,"A","Not a Flood Stage"
"1948-08-03",26,"A","Not a Flood Stage"
"1948-08-04",45,"A","Not a Flood Stage"
"1948-08-05",391,"A","Not a Flood Stage"
"1948-08-06",133,"A","Not a Flood Stage"
"1948-08-07",74,"A","Not a Flood Stage"
"1948-08-08",52,"A","Not a Flood Stage"
"1948-08-09",45,"A","Not a Flood Stage"
"1948-08-10",36,"A","Not a Flood Stage"
"1948-08-11",32,"A","Not a Flood Stage"
"1948-08-12",34,"A","Not a Flood Stage"
"1948-08-13",36,"A","Not a Flood Stage"
"1948-08-14",28,"A","Not a Flood Stage"
"1948-08-15",22,"A","Not a Flood Stage"
"1948-08-16",20,"A","Not a Flood Stage"
"1948-08-17",16,"A","Not a Flood Stage"
"1948-08-18",18,"A","Not a Flood Stage"
"1948-08-19",17,"A","Not a Flood Stage"
"1948-08-20",14.5,"A","Not a Flood Stage"
"1948-08-21",13,"A","Not a Flood Stage"
"1948-08-22",12,"A","Not a Flood Stage"
"1948-08-23",12,"A","Not a Flood Stage"
"1948-08-24",10,"A","Not a Flood Stage"
"1948-08-25",9.5,"A","Not a Flood Stage"
"1948-08-26",9.5,"A","Not a Flood Stage"
"1948-08-27",8,"A","Not a Flood Stage"
"1948-08-28",7,"A","Not a Flood Stage"
"1948-08-29",7.5,"A","Not a Flood Stage"
"1948-08-30",8,"A","Not a Flood Stage"
"1948-08-31",8,"A","Not a Flood Stage"
"1948-09-01",6.6,"A","Not a Flood Stage"
"1948-09-02",6.2,"A","Not a Flood Stage"
"1948-09-03",6.2,"A","Not a Flood Stage"
"1948-09-04",5.8,"A","Not a Flood Stage"
"1948-09-05",5.4,"A","Not a Flood Stage"
"1948-09-06",5.4,"A","Not a Flood Stage"
"1948-09-07",5.1,"A","Not a Flood Stage"
"1948-09-08",5.4,"A","Not a Flood Stage"
"1948-09-09",5.1,"A","Not a Flood Stage"
"1948-09-10",5.4,"A","Not a Flood Stage"
"1948-09-11",6.2,"A","Not a Flood Stage"
"1948-09-12",7,"A","Not a Flood Stage"
"1948-09-13",6.2,"A","Not a Flood Stage"
"1948-09-14",4.8,"A","Not a Flood Stage"
"1948-09-15",3.9,"A","Not a Flood Stage"
"1948-09-16",4.3,"A","Not a Flood Stage"
"1948-09-17",3.7,"A","Not a Flood Stage"
"1948-09-18",3.5,"A","Not a Flood Stage"
"1948-09-19",6.2,"A","Not a Flood Stage"
"1948-09-20",7,"A","Not a Flood Stage"
"1948-09-21",20,"A","Not a Flood Stage"
"1948-09-22",17,"A","Not a Flood Stage"
"1948-09-23",16,"A","Not a Flood Stage"
"1948-09-24",10.5,"A","Not a Flood Stage"
"1948-09-25",7,"A","Not a Flood Stage"
"1948-09-26",6.2,"A","Not a Flood Stage"
"1948-09-27",5.1,"A","Not a Flood Stage"
"1948-09-28",4.5,"A","Not a Flood Stage"
"1948-09-29",5.1,"A","Not a Flood Stage"
"1948-09-30",4.1,"A","Not a Flood Stage"
"1948-10-01",4.5,"A","Not a Flood Stage"
"1948-10-02",4.3,"A","Not a Flood Stage"
"1948-10-03",4.3,"A","Not a Flood Stage"
"1948-10-04",4.3,"A","Not a Flood Stage"
"1948-10-05",4.8,"A","Not a Flood Stage"
"1948-10-06",5.1,"A","Not a Flood Stage"
"1948-10-07",5.4,"A","Not a Flood Stage"
"1948-10-08",9.5,"A","Not a Flood Stage"
"1948-10-09",10.5,"A","Not a Flood Stage"
"1948-10-10",11,"A","Not a Flood Stage"
"1948-10-11",10,"A","Not a Flood Stage"
"1948-10-12",7.5,"A","Not a Flood Stage"
"1948-10-13",6.6,"A","Not a Flood Stage"
"1948-10-14",8.5,"A","Not a Flood Stage"
"1948-10-15",6.2,"A","Not a Flood Stage"
"1948-10-16",7,"A","Not a Flood Stage"
"1948-10-17",22,"A","Not a Flood Stage"
"1948-10-18",32,"A","Not a Flood Stage"
"1948-10-19",26,"A","Not a Flood Stage"
"1948-10-20",16,"A","Not a Flood Stage"
"1948-10-21",12,"A","Not a Flood Stage"
"1948-10-22",10.5,"A","Not a Flood Stage"
"1948-10-23",8.5,"A","Not a Flood Stage"
"1948-10-24",6.6,"A","Not a Flood Stage"
"1948-10-25",7,"A","Not a Flood Stage"
"1948-10-26",5.8,"A","Not a Flood Stage"
"1948-10-27",6.2,"A","Not a Flood Stage"
"1948-10-28",5.8,"A","Not a Flood Stage"
"1948-10-29",5.8,"A","Not a Flood Stage"
"1948-10-30",5.8,"A","Not a Flood Stage"
"1948-10-31",5.4,"A","Not a Flood Stage"
"1948-11-01",7.5,"A","Not a Flood Stage"
"1948-11-02",8.5,"A","Not a Flood Stage"
"1948-11-03",11,"A","Not a Flood Stage"
"1948-11-04",11,"A","Not a Flood Stage"
"1948-11-05",15,"A","Not a Flood Stage"
"1948-11-06",24,"A","Not a Flood Stage"
"1948-11-07",29,"A","Not a Flood Stage"
"1948-11-08",33,"A","Not a Flood Stage"
"1948-11-09",23,"A","Not a Flood Stage"
"1948-11-10",25,"A","Not a Flood Stage"
"1948-11-11",29,"A","Not a Flood Stage"
"1948-11-12",25,"A","Not a Flood Stage"
"1948-11-13",28,"A","Not a Flood Stage"
"1948-11-14",29,"A","Not a Flood Stage"
"1948-11-15",26,"A","Not a Flood Stage"
"1948-11-16",22,"A","Not a Flood Stage"
"1948-11-17",20,"A","Not a Flood Stage"
"1948-11-18",20,"A","Not a Flood Stage"
"1948-11-19",22,"A","Not a Flood Stage"
"1948-11-20",69,"A","Not a Flood Stage"
"1948-11-21",97,"A","Not a Flood Stage"
"1948-11-22",82,"A","Not a Flood Stage"
"1948-11-23",104,"A","Not a Flood Stage"
"1948-11-24",110,"A","Not a Flood Stage"
"1948-11-25",84,"A","Not a Flood Stage"
"1948-11-26",67,"A","Not a Flood Stage"
"1948-11-27",80,"A","Not a Flood Stage"
"1948-11-28",100,"A","Not a Flood Stage"
"1948-11-29",300,"A","Not a Flood Stage"
"1948-11-30",250,"A","Not a Flood Stage"
"1948-12-01",170,"A","Not a Flood Stage"
"1948-12-02",112,"A","Not a Flood Stage"
"1948-12-03",104,"A","Not a Flood Stage"
"1948-12-04",126,"A","Not a Flood Stage"
"1948-12-05",150,"A","Not a Flood Stage"
"1948-12-06",180,"A","Not a Flood Stage"
"1948-12-07",180,"A","Not a Flood Stage"
"1948-12-08",140,"A","Not a Flood Stage"
"1948-12-09",110,"A","Not a Flood Stage"
"1948-12-10",78,"A","Not a Flood Stage"
"1948-12-11",64,"A","Not a Flood Stage"
"1948-12-12",59,"A","Not a Flood Stage"
"1948-12-13",88,"A","Not a Flood Stage"
"1948-12-14",90,"A","Not a Flood Stage"
"1948-12-15",452,"A","Not a Flood Stage"
"1948-12-16",1610,"A","Action Flood stage"
"1948-12-17",1090,"A","Not a Flood Stage"
"1948-12-18",498,"A","Not a Flood Stage"
"1948-12-19",365,"A","Not a Flood Stage"
"1948-12-20",292,"A","Not a Flood Stage"
"1948-12-21",226,"A","Not a Flood Stage"
"1948-12-22",226,"A","Not a Flood Stage"
"1948-12-23",182,"A","Not a Flood Stage"
"1948-12-24",139,"A","Not a Flood Stage"
"1948-12-25",107,"A","Not a Flood Stage"
"1948-12-26",80,"A","Not a Flood Stage"
"1948-12-27",67,"A","Not a Flood Stage"
"1948-12-28",64,"A","Not a Flood Stage"
"1948-12-29",72,"A","Not a Flood Stage"
"1948-12-30",244,"A","Not a Flood Stage"
"1948-12-31",254,"A","Not a Flood Stage"
"1949-01-01",171,"A","Not a Flood Stage"
"1949-01-02",120,"A","Not a Flood Stage"
"1949-01-03",92,"A","Not a Flood Stage"
"1949-01-04",82,"A","Not a Flood Stage"
"1949-01-05",212,"A","Not a Flood Stage"
"1949-01-06",498,"A","Not a Flood Stage"
"1949-01-07",330,"A","Not a Flood Stage"
"1949-01-08",210,"A","Not a Flood Stage"
"1949-01-09",139,"A","Not a Flood Stage"
"1949-01-10",110,"A","Not a Flood Stage"
"1949-01-11",100,"A","Not a Flood Stage"
"1949-01-12",92,"A","Not a Flood Stage"
"1949-01-13",90,"A","Not a Flood Stage"
"1949-01-14",90,"A","Not a Flood Stage"
"1949-01-15",94,"A","Not a Flood Stage"
"1949-01-16",112,"A","Not a Flood Stage"
"1949-01-17",130,"A","Not a Flood Stage"
"1949-01-18",123,"A","Not a Flood Stage"
"1949-01-19",112,"A","Not a Flood Stage"
"1949-01-20",92,"A","Not a Flood Stage"
"1949-01-21",90,"A","Not a Flood Stage"
"1949-01-22",292,"A","Not a Flood Stage"
"1949-01-23",335,"A","Not a Flood Stage"
"1949-01-24",580,"A","Not a Flood Stage"
"1949-01-25",978,"A","Not a Flood Stage"
"1949-01-26",1010,"A","Not a Flood Stage"
"1949-01-27",1040,"A","Not a Flood Stage"
"1949-01-28",978,"A","Not a Flood Stage"
"1949-01-29",578,"A","Not a Flood Stage"
"1949-01-30",315,"A","Not a Flood Stage"
"1949-01-31",254,"A","Not a Flood Stage"
"1949-02-01",202,"A","Not a Flood Stage"
"1949-02-02",142,"A","Not a Flood Stage"
"1949-02-03",110,"A","Not a Flood Stage"
"1949-02-04",139,"A","Not a Flood Stage"
"1949-02-05",222,"A","Not a Flood Stage"
"1949-02-06",202,"A","Not a Flood Stage"
"1949-02-07",171,"A","Not a Flood Stage"
"1949-02-08",142,"A","Not a Flood Stage"
"1949-02-09",120,"A","Not a Flood Stage"
"1949-02-10",104,"A","Not a Flood Stage"
"1949-02-11",88,"A","Not a Flood Stage"
"1949-02-12",76,"A","Not a Flood Stage"
"1949-02-13",76,"A","Not a Flood Stage"
"1949-02-14",120,"A","Not a Flood Stage"
"1949-02-15",316,"A","Not a Flood Stage"
"1949-02-16",701,"A","Not a Flood Stage"
"1949-02-17",500,"A","Not a Flood Stage"
"1949-02-18",300,"A","Not a Flood Stage"
"1949-02-19",230,"A","Not a Flood Stage"
"1949-02-20",350,"A","Not a Flood Stage"
"1949-02-21",320,"A","Not a Flood Stage"
"1949-02-22",300,"A","Not a Flood Stage"
"1949-02-23",450,"A","Not a Flood Stage"
"1949-02-24",300,"A","Not a Flood Stage"
"1949-02-25",250,"A","Not a Flood Stage"
"1949-02-26",206,"A","Not a Flood Stage"
"1949-02-27",170,"A","Not a Flood Stage"
"1949-02-28",140,"A","Not a Flood Stage"
"1949-03-01",120,"A","Not a Flood Stage"
"1949-03-02",104,"A","Not a Flood Stage"
"1949-03-03",100,"A","Not a Flood Stage"
"1949-03-04",100,"A","Not a Flood Stage"
"1949-03-05",150,"A","Not a Flood Stage"
"1949-03-06",190,"A","Not a Flood Stage"
"1949-03-07",170,"A","Not a Flood Stage"
"1949-03-08",140,"A","Not a Flood Stage"
"1949-03-09",123,"A","Not a Flood Stage"
"1949-03-10",163,"A","Not a Flood Stage"
"1949-03-11",306,"A","Not a Flood Stage"
"1949-03-12",262,"A","Not a Flood Stage"
"1949-03-13",198,"A","Not a Flood Stage"
"1949-03-14",163,"A","Not a Flood Stage"
"1949-03-15",149,"A","Not a Flood Stage"
"1949-03-16",120,"A","Not a Flood Stage"
"1949-03-17",112,"A","Not a Flood Stage"
"1949-03-18",120,"A","Not a Flood Stage"
